운행일자,노선,운행거리(Km),운행건수
2018-05-12,140,7429.439 ,132 
2018-05-12,141,7699.374 ,143 
2018-05-12,142,8261.326 ,139 
2018-05-12,143,9322.000 ,163 
2018-05-12,144,6728.216 ,147 
2018-05-12,145,5741.870 ,125 
2018-05-12,146,8781.638 ,154 
2018-05-12,147,6853.182 ,150 
2018-05-12,148,5688.960 ,126 
2018-05-12,150,9067.734 ,134 
2018-05-12,151,6948.826 ,149 
2018-05-12,152,8617.129 ,142 
2018-05-12,153,8673.348 ,135 
2018-05-12,160,8174.215 ,129 
2018-05-12,162,4976.306 ,132 
2018-05-12,171,5315.578 ,124 
2018-05-12,1711,4153.467 ,142 
2018-05-12,172,4911.473 ,115 
2018-05-12,173,4254.428 ,101 
2018-05-12,201,3194.412 ,74 
2018-05-12,2012,3290.099 ,90 
2018-05-12,2013,1691.643 ,79 
2018-05-12,2014,2142.688 ,120 
2018-05-12,2015,4381.363 ,149 
2018-05-12,2016,5802.175 ,95 
2018-05-12,202,6778.919 ,129 
2018-05-12,2112,2786.101 ,75 
2018-05-12,2113,2279.797 ,120 
2018-05-12,2114,2364.906 ,102 
2018-05-12,2115,4617.186 ,133 
2018-05-12,2211,2797.796 ,157 
2018-05-12,2221,3513.234 ,143 
2018-05-12,2222,1915.003 ,95 
2018-05-12,2224,1763.790 ,99 
2018-05-12,2227,2029.378 ,80 
2018-05-12,2230,2659.882 ,91 
2018-05-12,2233,2841.118 ,73 
2018-05-12,2234,1243.035 ,84 
2018-05-12,2235,1477.620 ,91 
2018-05-12,2311,4601.090 ,80 
2018-05-12,2312A,1579.275 ,36 
2018-05-12,2312B,1579.956 ,36 
2018-05-12,240,3553.110 ,85 
2018-05-12,241,6003.136 ,116 
2018-05-12,2412,2820.730 ,84 
2018-05-12,2413,2082.160 ,80 
2018-05-12,2415,2855.104 ,112 
2018-05-12,242,3417.356 ,77 
2018-05-12,260,5258.230 ,119 
2018-05-12,261,5843.547 ,123 
2018-05-12,262,5933.681 ,116 
2018-05-12,270,5222.165 ,114 
2018-05-12,271,6805.800 ,149 
2018-05-12,272,7945.344 ,171 
2018-05-12,273,5065.363 ,132 
2018-05-12,301,6542.109 ,139 
2018-05-12,3011,3514.019 ,83 
2018-05-12,3012,6377.592 ,104 
2018-05-12,302,5529.014 ,101 
2018-05-12,303,8697.698 ,160 
2018-05-12,320,4941.468 ,126 
2018-05-12,3212,1835.563 ,71 
2018-05-12,3214,2475.360 ,90 
2018-05-12,3216,3359.089 ,96 
2018-05-12,3217,3131.027 ,103 
2018-05-12,3220,3489.332 ,88 
2018-05-12,3313,1634.279 ,127 
2018-05-12,3314,3518.591 ,151 
2018-05-12,3315,4188.644 ,189 
2018-05-12,3316,2043.837 ,108 
2018-05-12,3317,2644.510 ,156 
2018-05-12,3318,3512.115 ,75 
2018-05-12,3319,1495.960 ,64 
2018-05-12,3321,1365.492 ,57 
2018-05-12,3322,2950.755 ,113 
2018-05-12,333,4500.765 ,99 
2018-05-12,340,6123.709 ,149 
2018-05-12,341,4161.195 ,78 
2018-05-12,3411,3588.138 ,106 
2018-05-12,3412,4775.312 ,77 
2018-05-12,3413,4632.788 ,107 
2018-05-12,3414,2618.285 ,88 
2018-05-12,3416,2102.250 ,90 
2018-05-12,3417,3536.709 ,144 
2018-05-12,342,3922.213 ,87 
2018-05-12,3422,2407.731 ,61 
2018-05-12,3425,2557.950 ,93 
2018-05-12,3426,3108.780 ,90 
2018-05-12,350,4962.587 ,99 
2018-05-12,360,8141.684 ,147 
2018-05-12,362,6670.763 ,107 
2018-05-12,370,7434.692 ,189 
2018-05-12,400,4141.200 ,85 
2018-05-12,401,4411.283 ,84 
2018-05-12,402,6961.072 ,125 
2018-05-12,405,3648.695 ,83 
2018-05-12,406,3217.123 ,78 
2018-05-12,407,4197.687 ,86 
2018-05-12,420,6245.861 ,144 
2018-05-12,421,7149.593 ,125 
2018-05-12,4211,3070.116 ,93 
2018-05-12,4212,5905.369 ,162 
2018-05-12,4318방배,3758.184 ,74 
2018-05-12,4318풍납,3600.995 ,69 
2018-05-12,4319,3693.651 ,108 
2018-05-12,440,5563.351 ,116 
2018-05-12,441,6431.587 ,106 
2018-05-12,4412,4180.749 ,111 
2018-05-12,4419,6396.879 ,113 
2018-05-12,4432,2906.288 ,121 
2018-05-12,4433,1167.930 ,105 
2018-05-12,4435,2103.624 ,72 
2018-05-12,452,8421.660 ,127 
2018-05-12,461,6102.352 ,98 
2018-05-12,463,4650.199 ,95 
2018-05-12,470,6539.821 ,119 
2018-05-12,471,9748.075 ,148 
2018-05-12,472,6131.566 ,157 
2018-05-12,500,5443.925 ,122 
2018-05-12,501,3416.180 ,128 
2018-05-12,5012,3847.578 ,83 
2018-05-12,502,7464.895 ,106 
2018-05-12,503,2935.732 ,70 
2018-05-12,504,7405.888 ,165 
2018-05-12,505,5502.576 ,96 
2018-05-12,506,3722.280 ,88 
2018-05-12,507,4735.241 ,101 
2018-05-12,540,6453.476 ,124 
2018-05-12,541,4084.272 ,72 
2018-05-12,5413,4791.893 ,136 
2018-05-12,542,3458.904 ,52 
2018-05-12,5511,2213.894 ,123 
2018-05-12,5513,1709.017 ,117 
2018-05-12,5515,1920.247 ,185 
2018-05-12,5516,3322.910 ,110 
2018-05-12,5517,2891.382 ,78 
2018-05-12,5519,659.880 ,72 
2018-05-12,5522A,1937.367 ,105 
2018-05-12,5522B,1672.110 ,90 
2018-05-12,5523,1357.819 ,113 
2018-05-12,5524,5114.424 ,147 
2018-05-12,5525,896.340 ,60 
2018-05-12,5528,3843.803 ,112 
2018-05-12,5530,6364.289 ,117 
2018-05-12,5531,8704.608 ,169 
2018-05-12,5534,2022.336 ,71 
2018-05-12,5535,2932.992 ,90 
2018-05-12,5536,3039.359 ,124 
2018-05-12,5537,845.000 ,77 
2018-05-12,5615,2922.448 ,106 
2018-05-12,5616,3642.502 ,80 
2018-05-12,5617,1298.682 ,126 
2018-05-12,5618,3253.629 ,91 
2018-05-12,5619,1928.964 ,105 
2018-05-12,5620,3460.959 ,129 
2018-05-12,5621,1104.096 ,159 
2018-05-12,5623,8100.236 ,148 
2018-05-12,5624,2351.484 ,50 
2018-05-12,5625,4710.776 ,114 
2018-05-12,5626,5255.430 ,105 
2018-05-12,5627,2376.924 ,66 
2018-05-12,5630,1820.242 ,62 
2018-05-12,5633,4054.821 ,73 
2018-05-12,571,5563.912 ,96 
2018-05-12,5712,5221.211 ,120 
2018-05-12,5713,4718.731 ,90 
2018-05-12,5714,6265.192 ,152 
2018-05-12,600,4680.864 ,122 
2018-05-12,601,6003.593 ,120 
2018-05-12,602,5172.684 ,132 
2018-05-12,603,3566.496 ,96 
2018-05-12,604,3916.524 ,92 
2018-05-12,605,7145.245 ,125 
2018-05-12,606,4350.445 ,71 
2018-05-12,6211,5114.325 ,96 
2018-05-12,640,3624.864 ,91 
2018-05-12,641,5489.529 ,133 
2018-05-12,6411,5253.213 ,100 
2018-05-12,643,6181.093 ,136 
2018-05-12,650,4282.477 ,101 
2018-05-12,651,6398.620 ,118 
2018-05-12,6511,1733.056 ,71 
2018-05-12,6512,3568.976 ,94 
2018-05-12,6513,4263.049 ,114 
2018-05-12,6514,4347.472 ,86 
2018-05-12,6515,6323.010 ,114 
2018-05-12,6516,2987.094 ,63 
2018-05-12,652,5101.135 ,108 
2018-05-12,653,1879.504 ,64 
2018-05-12,654,3217.580 ,73 
2018-05-12,661,2856.894 ,54 
2018-05-12,6611,655.452 ,63 
2018-05-12,6613,1980.247 ,64 
2018-05-12,6614,2484.930 ,70 
2018-05-12,6616,2782.631 ,104 
2018-05-12,6617,1415.360 ,80 
2018-05-12,662,3193.015 ,88 
2018-05-12,6620,1564.605 ,63 
2018-05-12,6623,2641.807 ,83 
2018-05-12,6624,2818.666 ,118 
2018-05-12,6625,2104.298 ,73 
2018-05-12,6627,1800.742 ,64 
2018-05-12,6628,4708.760 ,177 
2018-05-12,6629,4706.560 ,107 
2018-05-12,6630,1990.335 ,55 
2018-05-12,6631,4868.365 ,130 
2018-05-12,6632,3441.809 ,98 
2018-05-12,6635,1244.156 ,84 
2018-05-12,6637,5293.851 ,141 
2018-05-12,6638,1819.252 ,71 
2018-05-12,6640A,1801.524 ,88 
2018-05-12,6640B,1826.298 ,88 
2018-05-12,6642,2370.097 ,79 
2018-05-12,6645,2171.270 ,79 
2018-05-12,6647,2777.446 ,116 
2018-05-12,6648,2077.254 ,74 
2018-05-12,6649,499.547 ,69 
2018-05-12,6654,1148.910 ,78 
2018-05-12,6657,999.284 ,52 
2018-05-12,670,3766.785 ,84 
2018-05-12,6712,3747.015 ,73 
2018-05-12,6714,2162.688 ,64 
2018-05-12,6715,3322.119 ,111 
2018-05-12,6716,5006.910 ,106 
2018-05-12,672,2949.066 ,77 
2018-05-12,673,3436.337 ,66 
2018-05-12,674,2079.194 ,77 
2018-05-12,700,6050.716 ,99 
2018-05-12,701,3759.638 ,102 
2018-05-12,7011,3788.089 ,102 
2018-05-12,7013A,1498.029 ,39 
2018-05-12,7013B,1501.032 ,39 
2018-05-12,7016,5638.213 ,120 
2018-05-12,7017,3867.603 ,108 
2018-05-12,7018,2719.414 ,108 
2018-05-12,7019,4372.672 ,112 
2018-05-12,7021,3889.079 ,115 
2018-05-12,7022,3303.978 ,113 
2018-05-12,7024,852.296 ,60 
2018-05-12,7025,2295.152 ,90 
2018-05-12,702A,4383.158 ,148 
2018-05-12,702B,2734.149 ,88 
2018-05-12,704,4728.758 ,86 
2018-05-12,705,2605.124 ,67 
2018-05-12,707,5345.568 ,85 
2018-05-12,710,4708.830 ,102 
2018-05-12,720,5228.730 ,132 
2018-05-12,721,4879.220 ,127 
2018-05-12,7211,7281.383 ,148 
2018-05-12,7212,3416.476 ,92 
2018-05-12,740,5362.934 ,113 
2018-05-12,750A,3534.686 ,76 
2018-05-12,750B,3476.243 ,77 
2018-05-12,751,5280.394 ,110 
2018-05-12,752,5638.156 ,111 
2018-05-12,753,3615.148 ,75 
2018-05-12,761,3116.536 ,80 
2018-05-12,7611,3235.932 ,84 
2018-05-12,7612,3162.524 ,155 
2018-05-12,7613,2813.968 ,75 
2018-05-12,771,2071.235 ,48 
2018-05-12,7711,933.508 ,68 
2018-05-12,7713,1709.706 ,67 
2018-05-12,7715,2910.705 ,111 
2018-05-12,7719,553.865 ,45 
2018-05-12,7720,2980.951 ,108 
2018-05-12,7722,1357.128 ,72 
2018-05-12,7723,1173.550 ,105 
2018-05-12,7726,1440.805 ,60 
2018-05-12,7727,6284.970 ,103 
2018-05-12,7728,5897.165 ,86 
2018-05-12,773,4718.456 ,58 
2018-05-12,7730,3433.578 ,115 
2018-05-12,7734,2119.477 ,64 
2018-05-12,7737,2358.664 ,88 
2018-05-12,7738,2117.156 ,110 
2018-05-12,7739,1172.835 ,67 
2018-05-12,774,6433.336 ,91 
2018-05-12,8541,82.583 ,3 
2018-05-12,8772,558.213 ,44 
2018-05-12,8774,891.045 ,45 
2018-05-12,8777,187.434 ,18 
2018-05-12,9401,17972.929 ,253 
2018-05-12,9403,7181.052 ,98 
2018-05-12,9404,8643.194 ,153 
2018-05-12,9408,6623.518 ,78 
2018-05-12,9701,5818.590 ,81 
2018-05-12,9703,3780.887 ,59 
2018-05-12,9707,8685.180 ,134 
2018-05-12,9709,3794.835 ,50 
2018-05-12,9711A,5092.618 ,60 
2018-05-12,9714,1704.538 ,22 
2018-05-12,N13상계,297.564 ,4 
2018-05-12,N13송파,294.959 ,4 
2018-05-12,N15사당,277.526 ,4 
2018-05-12,N15우이,280.735 ,4 
2018-05-12,N16도봉,299.814 ,4 
2018-05-12,N16온수,302.002 ,4 
2018-05-12,N26강서,269.593 ,4 
2018-05-12,N26중랑,275.297 ,4 
2018-05-12,N30,339.872 ,8 
2018-05-12,N37송파,281.005 ,4 
2018-05-12,N37진관,284.385 ,4 
2018-05-12,N61상계,442.470 ,5 
2018-05-12,N61양천,442.995 ,5 
2018-05-12,N62면목,199.788 ,4 
2018-05-12,N62양천,246.233 ,4 
2018-05-12,N65개화,205.792 ,4 
2018-05-12,N65시흥,204.732 ,4 
2018-05-13,17,1153.750 ,98 
2018-05-13,2,1092.670 ,66 
2018-05-13,3,870.900 ,60 
2018-05-13,5,748.489 ,66 
2018-05-13,100,5686.895 ,101 
2018-05-13,101,4365.262 ,114 
2018-05-13,1014,1470.048 ,117 
2018-05-13,1017,1567.197 ,67 
2018-05-13,102,3013.206 ,98 
2018-05-13,1020,2542.842 ,121 
2018-05-13,103,3940.367 ,131 
2018-05-13,104,4566.339 ,152 
2018-05-13,105,3753.129 ,95 
2018-05-13,106,5257.506 ,109 
2018-05-13,107,6247.075 ,96 
2018-05-13,108,6922.540 ,80 
2018-05-13,109,1994.025 ,74 
2018-05-13,110A,3522.720 ,96 
2018-05-13,110B,3521.010 ,96 
2018-05-13,1111,3954.418 ,155 
2018-05-13,1113,775.232 ,64 
2018-05-13,1114,819.818 ,99 
2018-05-13,1115,698.611 ,72 
2018-05-13,1119,3258.316 ,160 
2018-05-13,1120,1255.952 ,69 
2018-05-13,1122,2940.789 ,153 
2018-05-13,1124,1068.972 ,105 
2018-05-13,1126,2572.560 ,140 
2018-05-13,1127,1781.120 ,88 
2018-05-13,1128,2196.180 ,83 
2018-05-13,1129,584.004 ,66 
2018-05-13,1130,935.186 ,120 
2018-05-13,1131,661.188 ,42 
2018-05-13,1132,3003.725 ,154 
2018-05-13,1133,1094.602 ,85 
2018-05-13,1135,1704.678 ,96 
2018-05-13,1136,946.626 ,90 
2018-05-13,1137,3138.517 ,128 
2018-05-13,1138,965.979 ,55 
2018-05-13,1139,2109.650 ,90 
2018-05-13,1140,891.841 ,56 
2018-05-13,1141,622.168 ,42 
2018-05-13,1142,1872.251 ,187 
2018-05-13,1143,1795.845 ,72 
2018-05-13,1144,2785.306 ,82 
2018-05-13,1154,2296.406 ,83 
2018-05-13,1155,2941.043 ,95 
2018-05-13,1156,1530.034 ,72 
2018-05-13,1162,994.631 ,126 
2018-05-13,1164,1721.992 ,198 
2018-05-13,1165,2996.021 ,144 
2018-05-13,1166,847.113 ,48 
2018-05-13,120,5188.222 ,157 
2018-05-13,121,3386.274 ,102 
2018-05-13,1213,2868.337 ,109 
2018-05-13,1218,3752.905 ,113 
2018-05-13,1221,905.248 ,58 
2018-05-13,1222,1824.037 ,99 
2018-05-13,1224,3700.781 ,119 
2018-05-13,1226,205.320 ,26 
2018-05-13,1227,1984.312 ,84 
2018-05-13,130,7613.632 ,157 
2018-05-13,140,6547.011 ,112 
2018-05-13,141,6507.720 ,120 
2018-05-13,142,7012.255 ,118 
2018-05-13,143,7979.820 ,128 
2018-05-13,144,6277.707 ,130 
2018-05-13,145,6292.577 ,138 
2018-05-13,146,7988.334 ,140 
2018-05-13,147,5732.750 ,125 
2018-05-13,148,6230.840 ,138 
2018-05-13,150,6839.249 ,94 
2018-05-13,151,5415.935 ,120 
2018-05-13,152,8543.395 ,132 
2018-05-13,153,8995.677 ,140 
2018-05-13,160,7104.900 ,102 
2018-05-13,162,4339.391 ,120 
2018-05-13,171,5367.187 ,125 
2018-05-13,1711,4157.636 ,142 
2018-05-13,172,4781.943 ,110 
2018-05-13,173,3738.261 ,87 
2018-05-13,201,3089.970 ,63 
2018-05-13,2012,2451.504 ,66 
2018-05-13,2013,1692.088 ,79 
2018-05-13,2014,2024.162 ,110 
2018-05-13,2015,3094.901 ,104 
2018-05-13,2016,5556.731 ,91 
2018-05-13,202,6260.639 ,119 
2018-05-13,2112,2483.949 ,66 
2018-05-13,2113,1900.100 ,100 
2018-05-13,2114,1971.300 ,85 
2018-05-13,2115,4617.217 ,132 
2018-05-13,2211,1936.656 ,108 
2018-05-13,2221,2776.523 ,113 
2018-05-13,2222,1794.123 ,89 
2018-05-13,2224,1495.364 ,84 
2018-05-13,2227,1725.439 ,68 
2018-05-13,2230,2247.152 ,78 
2018-05-13,2233,2527.888 ,60 
2018-05-13,2234,1035.363 ,70 
2018-05-13,2235,1280.604 ,78 
2018-05-13,2311,4369.095 ,77 
2018-05-13,2312A,1578.741 ,36 
